feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
P2165,3.59,544.33726,544.33736,0.183709602,C26H52NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 18:1,LPC 18:1(6),0.718,0.870525,0,0.1588525,All,None,102835.5705,112953.2775,72106.87448,60526.14796,75388.47118,143220.7538,130439.1892,141758.2418,92732.90323,97738.1534
P2330,3.739,480.34441,480.34485,0.916008572,C24H50NO6P,CCCCCCCCC=CCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-16:1,LPC O-16:1(7),0.987,0.940635,0.037398944,0.222682656,All,Some,9974.150491,12635.4346,6580.376078,8008.447919,4833.938035,18523.90915,10097.55063,9898.42452,10235.07069,10154.48852
P2330,3.739,480.34441,480.34485,0.916008572,C24H50NO6P,CCCCCCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-16:1,LPC O-16:1(9),0.992,0.97206,0,0.196406,All,None,2813.69554,6468.481008,5122.861586,1239.201941,4430.289442,10599.29046,7071.116531,4001.57548,3493.015404,3872.734864
P2330,3.739,480.34441,480.34485,0.916008572,C24H50NO6P,CCCCCCCCCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-16:1,LPC O-16:1(6),0.814,0.752455,0,0.1566455,All,None,312.1539691,496.0843925,496.7623356,132.3501393,395.7725234,676.8003881,631.3328385,0,371.9139059,372.776618
P2338,3.753,506.32392,506.32412,0.395003896,C25H48NO7P,CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M+H]+,LPE 20:2,"LPE 20:2(11,14)",0.713,0.8806,0.050365,0.199652,All,Some,0,0,0,0,856.9949397,0,976.8355278,617.671114,617.8579877,0
P2338,3.753,506.32392,506.32412,0.395003896,C25H48NO7P,CCCCCCCCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M+H]+,LPE 20:2,"LPE 20:2(8,11)",0.5985,0.7517025,0.033647873,0.161938548,All,Some,0,0,0,0,693.0050603,0,1023.164472,1422.328886,1352.142012,0
P2367,3.787,570.35397,570.35301,1.683168114,C28H54NO7P,CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 20:2,"LPC 20:2(11,14)",0.7875,0.8689675,0.129290837,0.26907942,All,Some,3034.995358,4170.685244,2485.691916,0,0,6251.59269,3967.525606,4035.168237,3241.098404,2999.461204
P2367,3.787,570.35397,570.35301,1.683168114,C28H54NO7P,CCCCCCCCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 20:2,"LPC 20:2(8,11)",0.679,0.651215,0.013273622,0.143640398,All,Some,255.0046422,499.314756,184.3080844,0,0,898.4073099,352.4743943,304.8317629,288.9015961,210.5387962
P2447,3.865,544.34112,544.33736,6.907481052,C26H52NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 18:1,LPC 18:1(11),0.556,0.862455,0.051992369,0.183439395,All,Some,6560.352423,5791.646192,6669.548872,5770.992366,11163.59447,9194.181818,8819.020173,9386.111111,5357.08502,7484.018265
P2447,3.865,544.34112,544.33736,6.907481052,C26H52NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 18:1,LPC 18:1(6),0.73,0.87221,0,0.160221,All,None,8039.647577,8408.353808,9030.451128,10229.00763,17336.40553,10405.81818,12580.97983,12413.88889,12242.91498,13226.78843
P2447,3.865,544.34112,544.33736,6.907481052,C26H52NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 18:1,LPC 18:1(9),0.814,0.77149,0,0.158549,Some,None,0,0,0,0,0,0,0,0,0,1289.193303
P2486,3.921,438.29791,438.2979,0.022815532,C21H44NO6P,CCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-16:1,LPE O-16:1(9),0.813,0.776555,0.056061017,0.203804314,All,Some,12220.04949,18702.03408,0,9677.501162,0,34413.93443,18960.76352,0,17803.96313,14184.69576
P2486,3.921,438.29791,438.2979,0.022815532,C21H44NO6P,CCCCCCCCCC=CCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-16:1,LPE O-16:1(6),0.75,0.51413,0,0.126413,All,None,630.8443075,225.9829117,0,276.1739719,0,2843.852459,2788.436096,0,895.6868542,769.760295
P2486,3.921,438.29791,438.2979,0.022815532,C21H44NO6P,CCCCCCCCC=CCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-16:1,LPE O-16:1(7),0.425,0.74454,0,0.116954,All,None,5349.1062,8271.983013,0,4446.324866,0,11342.21311,8050.800384,0,5900.350016,5245.543946
P2559,3.978,508.37646,508.37615,0.609784704,C26H54NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(9),0.747,0.94743,0,0.169443,All,None,332.9083078,0,775.4348328,0,746.7585754,0,0,0,0,600.0641094
P2559,3.978,508.37646,508.37615,0.609784704,C26H54NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(6),0.813,0.720105,0.008529241,0.160133893,All,Some,36478.15936,0,31163.70177,28153.81811,31944.03414,99343.58342,72226.50293,0,51063.20483,42254.51437
P2559,3.978,508.37646,508.37615,0.609784704,C26H54NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(11),0.498,0.578185,0,0.1076185,All,None,1088.932336,0,2160.863395,1446.181889,2309.207287,10656.41658,11873.49707,0,5536.795174,3945.421519
P2659,4.03,464.31395,464.31355,0.861486812,C23H46NO6P,CCCCCCCCC=CCC=CCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:2,"LPE O-18:2(6,9)",0.6985,0.7033525,0.192680362,0.294329539,All,Some,3089.766675,5775.497991,4778.88466,0,3343.383165,9905.809859,6663.129239,3914.557422,3853.214403,4931.312331
P2659,4.03,464.31395,464.31355,0.861486812,C23H46NO6P,CCCCCC=CCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:2,"LPE O-18:2(9,12)",0.8615,0.78044,0.025893928,0.184909142,All,Some,1930.233325,3474.502009,1321.11534,0,896.6168348,5594.190141,2286.870761,1995.442578,2146.785597,2258.687669
P2914,4.216,506.35982,506.3605,1.342916756,C26H52NO6P,CCCCCCCCC=CCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:2,"LPC O-18:2(6,9)",0.743,0.72971,0.004389406,0.150782525,All,Some,1711.051897,0,3251.852815,2241.46886,0,0,0,0,0,0
P2914,4.216,506.35982,506.3605,1.342916756,C26H52NO6P,CCCCCC=CCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:2,"LPC O-18:2(9,12)",0.539,0.88045,0.007793378,0.148179702,All,Some,15488.9481,0,21148.14719,17858.53114,0,24600,14700,0,0,0
P2918,4.22,454.38838,454.38909,1.562537516,C27H52NO4,CCCCCCCCC=CCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:1,CAR 20:1(11),0.672,0.88306,0,0.155506,All,None,0,0,6602.213162,5870.919724,4656.751933,5632.978147,8111.276701,0,0,0
P2918,4.22,454.38838,454.38909,1.562537516,C27H52NO4,CCCCCCC=CCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:1,CAR 20:1(13),0.407,0.89919,0.02641731,0.151752848,All,Some,0,0,4297.786838,3649.080276,2943.248067,1237.021853,2288.723299,0,0,0
P2955,4.276,572.36823,572.36866,0.751264054,C28H56NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 20:1,LPC 20:1(13),0.83,0.80495,0.148890425,0.28260734,All,Some,11900,,,0,0,4524.898227,1414.77929,0,0,0
P2955,4.276,572.36823,572.36866,0.751264054,C28H56NO7P,CCCCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+Na]+,LPC 20:1,LPC 20:1(11),0.746,0.87547,0,0.162147,All,None,0,,,0,8960,5405.101773,7995.22071,0,0,0
P3542,4.577,466.32954,466.3292,0.729098671,C23H48NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:1,LPE O-18:1(11),0.89,0.86975,0,0.175975,All,None,0,0,0,0,0,1650.751516,0,0,0,0
P3542,4.577,466.32954,466.3292,0.729098671,C23H48NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:1,LPE O-18:1(9),0.695,0.7677,0.027408525,0.16819682,All,Some,1570.419847,0,0,0,0,0,0,0,0,0
P3542,4.577,466.32954,466.3292,0.729098671,C23H48NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:1,LPE O-18:1(6),0.754,0.532325,0.013742274,0.139626319,All,Some,19529.58015,31800,0,19900,0,66149.24848,39300,28700,0,32300
P3662,4.645,454.38853,454.38909,1.232423956,C27H52NO4,CCCCCCC=CCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:1,CAR 20:1(13),0.754,0.908195,0.112276842,0.256040974,All,Some,0,6830,1698.69529,6780,5470,3997.165789,5215.630035,0,5370,4832.202993
P3662,4.645,454.38853,454.38909,1.232423956,C27H52NO4,CCCCCCCCC=CCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:1,CAR 20:1(11),0.658,0.849425,0,0.1507425,All,None,0,0,4131.30471,0,0,1332.834211,2084.369965,0,0,1417.797007
P4004,4.853,482.42061,482.42039,0.456033792,C29H56NO4,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 22:1,CAR 22:1(13),0.83,0.886275,0.026544913,0.19286343,All,Some,,,28100,,,15600,13200,11200,,11500
P4510,5.266,836.54329,836.54361,0.382526381,C46H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,BMP 18:2_22:6,"BMP 18:2(9,12)_22:6(4,7,10,13,16,19)",0.8672,0.766405,0.112390955,0.253273264,Some,Some,43500,37180.00791,0,0,26777.55946,69470.44312,48471.96099,45348.56415,17671.4554,29552.3338
P4510,5.266,836.54329,836.54361,0.382526381,C46H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,BMP 18:2_22:6,"BMP 18:2(6,9)_22:6(4,7,10,13,16,19)",0.8036,0.772991,0.113885616,0.248767593,Some,Some,0,15419.99209,0,0,7422.440538,15829.55688,39328.03901,31351.43585,62928.5446,55947.6662
P4634,5.381,494.36037,494.3605,0.262965993,C25H52NO6P,CCCCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-20:1,LPE O-20:1(11),0.6,0.84225,0,0.144225,All,None,,0,,,,,,,,0
P4634,5.381,494.36037,494.3605,0.262965993,C25H52NO6P,CCCCCCC=CCCCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-20:1,LPE O-20:1(13),0.605,0.551305,0,0.1156305,All,None,,0,,,,,,,,0
P4687,5.438,862.55892,862.55926,0.394175816,C48H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCC=CCC=CCC=CCC,[M+NH4]+,BMP 20:3_22:6,"BMP 20:3(11,14,17)_22:6(4,7,10,13,16,19)",0.536,0.896621667,0.239934355,0.335209651,Some,Some,937.8787024,0,457.3427295,429.6842315,996.4287954,0,1682.20218,2329.045936,1743.621916,2315.398773
P4687,5.438,862.55892,862.55926,0.394175816,C48H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,[M+NH4]+,BMP 20:3_22:6,"BMP 20:3(8,11,14)_22:6(4,7,10,13,16,19)",0.504166667,0.830520833,0.201353858,0.294551836,Some,Some,3774.186178,4877.694771,3406.328635,2686.482717,4211.914467,0,4273.363776,4159.010601,4733.345283,5491.226994
P4687,5.438,862.55892,862.55926,0.394175816,C48H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,[M+NH4]+,BMP 20:3_22:6,"BMP 20:3(5,8,11)_22:6(4,7,10,13,16,19)",0.544,0.807801667,0.154408401,0.258706888,Some,Some,3747.93512,6722.305229,3406.328635,3283.833051,3141.656738,0,4034.434043,4211.943463,4523.032802,5393.374233
P4833,5.598,862.55896,862.55926,0.34780219,C48H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCC=CCC=CCC=CCC,[M+NH4]+,BMP 20:3_22:6,"BMP 20:3(11,14,17)_22:6(4,7,10,13,16,19)",0.477,0.812418333,0.239934355,0.320889318,Some,Some,579.3986637,0,273.6507391,280.8933533,582.8865569,1741.993072,1160.167679,1233.824509,1212.246955,1357.327927
P4833,5.598,862.55896,862.55926,0.34780219,C48H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,[M+NH4]+,BMP 20:3_22:6,"BMP 20:3(8,11,14)_22:6(4,7,10,13,16,19)",0.480181818,0.75772,0.188444298,0.27454562,Some,Some,2082.543151,2871.525424,2038.17463,1756.208592,2794.242827,4479.003464,2609.916161,2385.546094,3088.876523,2874.080994
P4833,5.598,862.55896,862.55926,0.34780219,C48H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,[M+NH4]+,BMP 20:3_22:6,"BMP 20:3(5,8,11)_22:6(4,7,10,13,16,19)",0.551090909,0.802320909,0.168445529,0.270097605,Some,Some,2068.058185,3148.474576,2038.17463,1862.898055,1852.870616,4479.003464,2609.916161,2540.629397,3088.876523,2958.591079
P4910,5.674,510.45205,510.45169,0.70525773,C31H60NO4,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 24:1,CAR 24:1(15),0.932,0.86974,0,0.180174,All,None,,,,,,5700,4530,,,
P5056,5.79,838.55886,838.55926,0.477008626,C46H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,BMP 18:1_22:6,"BMP 18:1(11)_22:6(4,7,10,13,16,19)",0.834166667,0.868479167,0.131792346,0.275698461,All,Some,50793.81072,57986.27417,34606.8746,32052.22497,51191.00543,47854.19314,49767.92354,58202.7825,55576.35821,60869.52838
P5056,5.79,838.55886,838.55926,0.477008626,C46H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,BMP 18:1_22:6,"BMP 18:1(6)_22:6(4,7,10,13,16,19)",0.829636364,0.876563636,0.122702448,0.268781959,Some,Some,66507.37675,74511.01743,47706.74729,51427.6885,55392.09098,75109.59339,68365.95759,60345.31078,60667.70149,61438.01876
P5056,5.79,838.55886,838.55926,0.477008626,C46H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,BMP 18:1_22:6,"BMP 18:1(9)_22:6(4,7,10,13,16,19)",0.845636364,0.872945455,0.116162055,0.264787826,Some,Some,38698.81252,44502.7084,23686.3781,22520.08653,33416.90359,42036.21347,34866.11887,35451.90672,39755.9403,41692.45287
P5174,5.923,738.50639,738.50683,0.595796792,C41H72NO8P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 14:0_22:5,"PE 14:0_22:5(4,7,10,13,16)",0.5124,0.470782,0.057000291,0.143918433,Some,Some,0,0,0,0,2102.096788,0,0,0,3927.534084,0
P5174,5.923,738.50639,738.50683,0.595796792,C41H72NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 14:0_22:5,"PE 14:0_22:5(7,10,13,16,19)",0.524857143,0.637538571,0.027666107,0.138372457,Some,Some,0,0,0,0,867.9032115,0,0,0,322.4659158,0
P5240,5.975,814.55906,814.55926,0.245531553,C44H77O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,BMP 18:1_20:4,"BMP 18:1(6)_20:4(8,11,14,17)",0.4688,0.783684,0.265894815,0.337964252,Some,Some,8949.405167,11373.27327,9625.277435,7944.589429,9947.656592,0,0,14580.2682,13509.57447,14372.29671
P5240,5.975,814.55906,814.55926,0.245531553,C44H77O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,BMP 18:1_20:4,"BMP 18:1(9)_20:4(8,11,14,17)",0.59,0.911201667,0.221579013,0.327383377,Some,Some,5525.803758,8553.453453,6035.1418,5010.821141,6598.053939,0,0,9863.473819,8680.851064,10355.40658
P5240,5.975,814.55906,814.55926,0.245531553,C44H77O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,BMP 18:1_20:4,"BMP 18:1(11)_20:4(8,11,14,17)",0.553428571,0.815137143,0.189924868,0.288796466,Some,Some,8824.791076,11373.27327,9439.580764,7944.589429,9954.289469,0,0,12956.25798,13509.57447,14372.29671
P5287,6.008,788.54381,788.54361,0.253632136,C42H75O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 18:2_18:2,"PG 18:2(6,9)_18:2(9,12)",0.655,0.885185,0.008333201,0.160685061,Some,Some,8840.252294,17298.81235,10939.00709,9302.923977,9257.142857,34459.96094,21400,22140.20737,17212.91805,17400
P5287,6.008,788.54381,788.54361,0.253632136,C42H75O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 18:2_18:2,"PG 18:2(9,12)_18:2(9,12)",0.721,0.885635,0,0.1606635,Some,None,6859.747706,13301.18765,8260.992908,7097.076023,6942.857143,28136.52344,21400,17159.79263,17650,17400
P5287,6.008,788.54381,788.54361,0.253632136,C42H75O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 18:2_18:2,"PG 18:2(6,9)_18:2(6,9)",0.546666667,0.890706667,0.011110935,0.152626082,Some,Some,0,0,0,0,0,1303.515625,0,0,437.0819505,0
P5760,6.344,808.51209,808.51231,0.272104701,C44H74NO10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M+H]+,PS 18:2_20:4,"PS 18:2(6,9)_20:4(8,11,14,17)",0.55325,0.70905,0.017827137,0.14049171,Some,Some,0,93009.2264,0,0,0,139162.6198,192076.1583,220414.0882,157634.2412,0
P5760,6.344,808.51209,808.51231,0.272104701,C44H74NO10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M+H]+,PS 18:2_20:4,"PS 18:2(9,12)_20:4(8,11,14,17)",0.33375,0.8727225,0.010789261,0.129278659,Some,Some,0,31990.7736,0,0,0,33837.38016,43923.84166,57585.91185,34365.75875,0
P5837,6.431,788.54384,788.54361,0.291676956,C42H75O10P,CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 18:0_18:4,"PG 18:0_18:4(6,9,12,15)",0.76,0.57421625,0.061065234,0.182273812,All,Some,7290,12800,10200,8380,8540,0,14000,13700,16800,15500
P5952,6.54,806.49496,806.49666,2.107882257,C44H72NO10P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M+H]+,PS 18:2_20:5,"PS 18:2(6,9)_20:5(5,8,11,14,17)",0.475714286,0.738705714,0.138163614,0.231972891,Some,Some,12784.08458,0,0,0,0,0,18838.28571,0,0,35408.89454
P5952,6.54,806.49496,806.49666,2.107882257,C44H72NO10P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M+H]+,PS 18:2_20:5,"PS 18:2(9,12)_20:5(5,8,11,14,17)",0.576857143,0.549758571,0.095786834,0.189291039,Some,Some,12515.91542,0,0,0,0,0,13561.71429,0,0,24391.10546
P5982,6.561,788.54429,788.54361,0.862349262,C42H75O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 16:0_20:4,"PG 16:0_20:4(5,8,11,14)",0.579666667,0.733913333,0.22774114,0.313550912,Some,Some,0,0,0,0,0,8121.747668,0,0,0,0
P5982,6.561,788.54429,788.54361,0.862349262,C42H75O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 16:0_20:4,"PG 16:0_20:4(8,11,14,17)",0.8565,0.57442625,0.057545623,0.189129124,All,Some,0,0,0,0,0,9478.252332,0,0,0,0
P5995,6.569,764.54386,764.54361,0.326992466,C40H75O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 16:0_18:2,"PG 16:0_18:2(6,9)",0.871,0.775225,0.020527438,0.18104445,All,Some,48988.39907,81143.39269,80856.9454,51194.08407,0,0,110294.1176,79146.77804,147187.7854,105689.67
P5995,6.569,764.54386,764.54361,0.326992466,C40H75O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 16:0_18:2,"PG 16:0_18:2(9,12)",0.7055,0.910075,0.01836883,0.176252564,All,Some,33811.60093,35856.60731,19143.0546,31705.91593,84200,0,94705.88235,95853.22196,49812.21461,88310.33005
P6048,6.6,830.49456,830.49666,2.5286074,C46H72NO10P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M+H]+,PS 20:4_20:5,"PS 20:4(5,8,11,14)_20:5(5,8,11,14,17)",0.76075,0.711595,0.110588826,0.235705561,Some,Some,0,0,0,220.8082876,0,0,0,0,0,0
P6048,6.6,830.49456,830.49666,2.5286074,C46H72NO10P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O,[M+H]+,PS 20:4_20:5,"PS 20:4(8,11,14,17)_20:5(5,8,11,14,17)",0.639142857,0.555937143,0.067593119,0.173582495,Some,Some,0,0,0,4149.191712,0,0,0,0,0,0
P6175,6.672,790.5605,790.55926,1.568509867,C42H77O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 18:1_18:2,"PG 18:1(9)_18:2(6,9)",0.668,0.73793,0.354475377,0.424173302,Some,Some,964.4661777,1507.41416,987.8705589,11800,716.723356,0,3779.572615,5668.641281,947.055397,2297.448901
P6175,6.672,790.5605,790.55926,1.568509867,C42H77O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 18:1_18:2,"PG 18:1(6)_18:2(6,9)",0.7675,0.76287,0.21890329,0.328159632,Some,Some,964.4661777,0,0,7347.546531,0,0,2864.087503,3755.707001,0,1426.156447
P6175,6.672,790.5605,790.55926,1.568509867,C42H77O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 18:1_18:2,"PG 18:1(9)_18:2(9,12)",0.6015,0.8267375,0.121555599,0.24006823,Some,Some,22471.06764,35792.58584,28212.12944,4452.453469,26183.27664,0,43856.33988,33875.65172,43352.9446,39776.39465
P6206,6.695,830.49445,830.49666,2.661058264,C46H72NO10P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M+H]+,PS 20:4_20:5,"PS 20:4(5,8,11,14)_20:5(5,8,11,14,17)",0.584444444,0.804528889,0.083810117,0.205945427,Some,Some,0,0,0,2095,0,0,0,0,0,0
