row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN1_O3.mzML Peak area,pos_FRN3_O3.mzML Peak area,pos_FRN5_O3.mzML Peak area,pos_HFO1_O3.mzML Peak area,pos_FRN4_O3.mzML Peak area,pos_FRN2_O3.mzML Peak area,pos_HFO2_O3.mzML Peak area,pos_HFO3_O3.mzML Peak area,pos_HFO5_O3.mzML Peak area,pos_HFO4_O3.mzML Peak area,
23351,762.6602093368991,16.979343,,,,,,,,,,,20344.523,17638.547,0,0,14085.8125,0,38955.727,28535.428,35949.855,39074.934,
23352,472.487963080695,16.979513,,,,,,,,,,,0,0,6622.881,0,0,0,0,0,0,0,
23353,906.8082632848113,16.979656,,,,,,,,,,,0,0,0,0,0,0,0,0,12594.824,12685.35,
23354,895.7361205224172,16.98299,,,,,,,,,,,6868.3477,13090.978,7850.3857,0,6451.789,14052.699,0,33199.46,0,16651.434,
23355,763.6634453468952,16.983566,,,,,,,,,,,0,0,0,18665.625,0,0,16376.946,10330.254,0,19204.414,
23356,1473.0446582622978,16.983948,,,,,,,,,,,0,3506.1443,0,2169.3538,0,0,0,0,0,0,
23357,856.7463252978802,16.986937,,,,,,,,,,,11032.764,0,13049.637,0,7068.0205,0,22992.643,31054.016,0,20764.2,
23358,412.4511609948486,16.987164,,,,,,,,,,,48394.117,41817.715,41664.277,41584.46,43106.266,50082.156,46614.02,40964.8,31704.178,36763.75,
23359,855.7430089866104,16.98717,,,,,,,,,,,35733.73,50983.516,13550.134,53149.453,16285.269,38418.766,35668.77,63184.414,53646.82,46595.355,
23360,245.22624376377905,16.98757,,,,,,,,,,,0,0,0,0,0,0,0,0,2491.794,0,
23361,890.7801633571574,16.987692,,,,,,,,,,,88543.7,141151.92,0,252558.8,37936.277,114918.77,232199.73,0,84497.35,0,
23362,413.4545986290453,16.98958,,,,,,,,,,,13524.728,11127.531,11740.582,0,11765.421,13918.134,0,0,0,7624.4985,
23363,975.8402477886035,16.990732,,,,,,,,,,,0,0,0,0,0,0,0,4552.5464,0,0,
23364,905.8002859100314,16.991291,,,,,,,,,,,0,0,13441.324,0,20872.326,0,0,0,0,0,
23365,280.23503375035057,16.991467,,,,,,,,,,,0,0,0,0,0,0,4285.371,7775.1064,0,0,
23366,723.4933430980672,16.9922,,,,,,,,,,,0,0,0,0,0,0,18712.572,0,0,0,
23367,878.779085047175,16.9922,,,,,,,,,,,0,0,0,0,0,0,11427.585,0,0,0,
23368,996.2930467760488,16.9922,,,,,,,,,,,0,0,0,0,0,0,15801.412,0,0,0,
23369,1473.975063129027,16.994902,,,,,,,,,,,0,0,0,5368.897,0,0,0,0,0,0,
23370,345.19610110373475,16.99528,,,,,,,,,,,0,0,4554.6104,0,0,0,0,0,0,0,
23371,523.3456698119033,16.99528,,,,,,,,,,,0,0,2788.1392,0,0,0,0,0,0,0,
23372,652.6606356485693,16.996887,,,,,,,,,,,0,0,0,0,7036.9067,0,0,4353.0566,0,0,
23373,254.18315466942988,16.99934,,,,,,,,,,,0,0,0,0,0,0,3322.9844,5780.2764,0,0,
23374,760.6450360008023,17.000065,,,,,,,,,,,4119.6846,0,0,0,0,0,0,0,0,0,
23375,343.2241301862503,17.000881,,,,,,,,,,,0,0,5346.4995,0,0,0,0,9528.714,0,0,
23376,566.3919048059685,17.001568,,,,,,,,,,,53042.41,0,0,0,54171.242,0,0,0,0,0,
23377,918.7722692674207,17.001696,,,,,,,,,,,6094.01,0,0,0,0,0,0,0,14246.264,0,
23378,498.32942657284366,17.002626,,,,,,,,,,,98963.22,88867.24,0,0,0,0,0,0,0,174645.44,
23379,264.1306874331945,17.00307,,,,,,,,,,,0,0,0,0,4543.694,0,0,0,0,0,
23380,340.1964505744087,17.00307,,,,,,,,,,,0,0,0,0,5235.5625,0,0,0,0,0,
23381,457.21815028700973,17.00307,,,,,,,,,,,0,0,0,0,4627.204,0,0,0,0,0,
23382,598.4384704929519,17.00307,,,,,,,,,,,0,0,0,0,13879.408,0,0,0,0,0,
23383,984.275369137751,17.003033,,,,,,,,,,,32408.826,27783.28,23703.234,0,29243.18,0,102863.61,30460.984,30037.88,28032.559,
23384,646.4307756891562,17.00307,,,,,,,,,,,0,0,0,0,3344.5964,0,0,0,0,0,
23385,330.28705854880053,17.003292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11744.975,
23386,416.38842154039287,17.003292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8920.211,
23387,488.3371782768869,17.003292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11526.313,
23388,515.3559573515619,17.003292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,170324.5,
23389,537.3599835396004,17.003292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7195.1196,
23390,557.3820665351756,17.003292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6570.291,
23391,273.22082204460025,17.003326,,,,,,,,,,,0,0,0,0,0,0,0,0,6608.9214,0,
23392,539.3730781861174,17.00331,,,,,,,,,,,0,0,0,0,0,0,0,0,9812.197,10349.846,
23393,433.38657160774756,17.003326,,,,,,,,,,,0,0,0,0,0,0,0,0,9589.766,0,
23394,668.4811518808731,17.00331,,,,,,,,,,,0,0,0,0,0,0,0,0,12720.31,11794.25,
23395,556.3743916528382,17.003326,,,,,,,,,,,0,0,0,0,0,0,0,0,7792.5996,0,
23396,599.4489894025724,17.003326,,,,,,,,,,,0,0,0,0,0,0,0,0,6280.668,0,
23397,744.4859227112665,17.003326,,,,,,,,,,,0,0,0,0,0,0,0,0,3636.7012,0,
23398,275.16162357689524,17.004524,,,,,,,,,,,0,4131.6123,0,0,0,0,0,0,0,0,
23399,325.182142832253,17.004524,,,,,,,,,,,0,11620.674,0,0,0,0,0,0,0,0,
23400,515.3365026981642,17.004904,,,,,,,,,,,0,0,0,0,0,0,0,4793.503,6615.5186,0,
23401,237.18468679449165,17.005215,,,,,,,,,,,0,0,27406.059,0,22786.414,0,0,0,33154.324,32082.209,
23402,529.3716291179583,17.005503,,,,,,,,,,,0,80845.18,0,0,0,0,0,150002.98,0,0,
23403,321.1692853495439,17.005672,,,,,,,,,,,0,0,0,0,0,0,7270.284,0,6913.3633,0,
23404,625.443101296659,17.005672,,,,,,,,,,,0,0,0,0,0,0,4450.6763,0,4058.8992,0,
23405,1475.987593649954,17.005785,,,,,,,,,,,0,0,0,14242.539,6141.494,0,0,0,4755.0566,0,
23406,735.5711925081312,17.006271,,,,,,,,,,,0,5589.46,0,0,0,0,10166.42,0,0,0,
23407,405.35510913101757,17.006481,,,,,,,,,,,0,0,0,0,0,0,0,8510.464,0,0,
23408,221.11740249682393,17.006685,,,,,,,,,,,0,0,0,0,0,6022.581,0,0,4597.7827,0,
23409,534.4749122883817,17.00746,,,,,,,,,,,4874.9883,0,0,0,0,0,0,0,8211.423,9929.522,
23410,473.3625396073789,17.007477,,,,,,,,,,,0,0,5704.787,0,0,0,9612.338,0,6752.994,0,
23411,982.2765834825084,17.00752,,,,,,,,,,,105951.07,88243.91,84848.44,0,0,0,325958.9,102536.805,93363.4,98159.69,
23412,904.7580351961478,17.00764,,,,,,,,,,,23887.373,12857.219,15662.316,40956.19,15004.985,17589.617,46356.703,76838.65,59744.336,53642.047,
23413,843.6683208224173,17.00802,,,,,,,,,,,0,0,0,0,0,0,62000.406,0,0,0,
23414,994.29329819737,17.00802,,,,,,,,,,,0,0,0,0,0,0,20167.477,0,0,0,
23415,748.5502237290283,17.008184,,,,,,,,,,,0,18388.26,19329.938,0,18675.52,0,38233.504,0,32837.96,32495.08,
23416,780.5404575795636,17.008905,,,,,,,,,,,0,6203.106,4852.3643,0,4946.634,6188.1494,11990.394,11492.808,12429.2295,0,
23417,426.21191099338023,17.00898,,,,,,,,,,,0,0,6490.524,0,0,0,0,12500.384,0,0,
23418,583.4185898773817,17.009,,,,,,,,,,,113820.586,0,0,0,0,144717.73,0,211270.56,0,194092.03,
23419,476.32042327549203,17.009027,,,,,,,,,,,4412.098,3856.1018,0,0,0,0,0,7109.2876,0,0,
23420,336.28941601554357,17.009062,,,,,,,,,,,17754.125,15895.693,17279.695,0,20540.217,21582.086,30408.71,28571.941,28949.781,28746.533,
23421,1471.034067363934,17.009157,,,,,,,,,,,45274.88,35995.35,0,39698.105,15057.036,33070.805,0,9921.017,30652.926,23766.223,
23422,795.5949929152623,17.00924,,,,,,,,,,,0,0,0,0,0,0,12030.752,9172.285,11807.925,11567.037,
23423,829.6528484108107,17.00933,,,,,,,,,,,112965.37,0,0,0,90994.33,130178.38,217104.98,0,0,0,
23424,477.3024547548635,17.0096,,,,,,,,,,,9673.216,0,0,0,0,0,0,0,0,12777.897,
23425,463.28780104665884,17.010046,,,,,,,,,,,0,0,6621.624,0,6955.396,9158.349,0,10786.506,0,7782.119,
23426,529.3159127847345,17.010044,,,,,,,,,,,0,0,0,0,0,4707.764,0,0,0,0,
23427,814.662411009833,17.010044,,,,,,,,,,,0,0,0,0,0,97702.27,0,0,0,0,
23428,429.29526045334586,17.010101,,,,,,,,,,,0,0,8512.649,0,0,0,0,15121.105,12766.103,10651.276,
23429,467.24081512847334,17.010126,,,,,,,,,,,0,0,12074.438,14093.064,0,11182.84,0,17584.781,15071.3125,15295.221,
23430,603.3656077488541,17.010384,,,,,,,,,,,0,0,8109.25,0,0,12128.243,11281.753,0,14745.578,13991.626,
23431,506.4209245257527,17.010565,,,,,,,,,,,0,0,3897.1875,0,0,5519.087,0,0,0,0,
23432,588.3737479438544,17.010565,,,,,,,,,,,0,0,8565.439,0,0,10338.679,0,0,0,0,
23433,844.6409167049676,17.010548,,,,,,,,,,,8401.26,0,0,0,0,0,20937.041,18821.947,21037.746,20894.346,
23434,531.3507996848642,17.010696,,,,,,,,,,,12762.533,13026.386,0,0,0,0,0,0,26159.496,19436.41,
23435,288.24012850903284,17.010782,,,,,,,,,,,9566.309,9685.192,10799.399,0,10133.017,0,0,0,0,16599.07,
23436,817.6123048788443,17.010796,,,,,,,,,,,22810.393,18328.69,19289.322,39912.324,18989.043,24159.979,48171.055,39807.914,39108.996,44483.07,
23437,980.277371775014,17.010803,,,,,,,,,,,120217.51,93054.07,98698.17,318361.94,108925.51,117824.35,387337.16,119418.26,114913.945,112221.64,
23438,295.143641715715,17.011086,,,,,,,,,,,0,0,6970.295,0,0,0,0,0,0,0,
23439,333.2057661556647,17.011086,,,,,,,,,,,0,0,2857.3213,0,0,0,0,0,0,0,
23440,349.19971005358576,17.011086,,,,,,,,,,,0,0,2672.5562,0,0,0,0,0,0,0,
23441,399.3618386407601,17.011086,,,,,,,,,,,0,0,3349.496,0,0,0,0,0,0,0,
23442,496.2902216028556,17.011086,,,,,,,,,,,0,0,6191.622,0,0,0,0,0,0,0,
23443,510.3059744554741,17.011086,,,,,,,,,,,0,0,6119.796,0,0,0,0,0,0,0,
23444,578.3686872610937,17.011086,,,,,,,,,,,0,0,5902.4375,0,0,0,0,0,0,0,
23445,651.480925964036,17.011103,,,,,,,,,,,0,0,0,0,98830.125,0,0,0,0,190523.2,
23446,467.3154369532581,17.011189,,,,,,,,,,,6019.4585,0,0,0,0,0,0,11199.023,9952.946,9862.99,
23447,604.4205691241616,17.01123,,,,,,,,,,,0,0,0,0,0,0,0,0,12094.69,9482.631,
23448,421.3481547396327,17.011435,,,,,,,,,,,6986.4624,0,6920.3403,0,6732.193,0,12259.236,0,12521.571,0,
23449,494.27467363854413,17.011665,,,,,,,,,,,11708.8,0,16118.88,0,11429.051,13295.735,20107.086,22310.293,19275.092,22828.273,
23450,796.6317497098262,17.01183,,,,,,,,,,,0,55113.984,0,0,0,0,0,0,0,141908.73,
23451,499.4145410792669,17.012152,,,,,,,,,,,0,8071.2,9404.432,0,8626.184,10213.015,15791.375,16433.273,18775.12,15608.592,
23452,767.5280857880587,17.012136,,,,,,,,,,,5017.2344,4242.541,5408.184,0,0,4933.224,0,0,7751.1973,0,
23453,548.3585353122926,17.012228,,,,,,,,,,,0,7687.8853,7537.9224,0,7406.038,11219.658,12958.082,14635.906,15773.681,14531.746,
23454,788.6126720615034,17.012388,,,,,,,,,,,48122.465,42712.38,0,0,0,53604.65,0,0,0,89648.54,
23455,217.1949697460281,17.012558,,,,,,,,,,,6309.177,3128.641,6309.399,0,5061.2803,6088.3096,10580.819,0,0,11098.464,
23456,974.836017467878,17.01287,,,,,,,,,,,0,0,0,0,0,0,0,14229.528,0,6798.491,
23457,231.21051693090533,17.013002,,,,,,,,,,,0,0,0,0,0,0,0,7028.369,8917.692,0,
23458,252.19585310063943,17.013037,,,,,,,,,,,6883.453,4698.1865,6351.355,0,0,7329.645,8958.971,11342.874,12201.863,0,
23459,372.29778963221736,17.013092,,,,,,,,,,,0,6308.7466,7307.9224,0,0,0,11923.107,11343.164,0,12007.265,
23460,387.25263612236796,17.01313,,,,,,,,,,,0,3551.6758,2947.9822,0,0,0,7956.9795,0,0,0,
23461,644.415322378181,17.01311,,,,,,,,,,,0,8769.756,11830.25,14330.941,0,12859.2295,17197.092,16839.389,17149.646,15308.648,
23462,378.33633593420655,17.013199,,,,,,,,,,,0,0,0,0,0,0,14143.131,12202.372,12726.005,10388.304,
23463,430.2669372688012,17.013245,,,,,,,,,,,180635.11,0,182771.9,0,0,0,0,312955.56,0,300226.22,
23464,438.3577108089709,17.013245,,,,,,,,,,,7846.612,7579.9985,7364.536,0,9118.524,8055.4805,0,0,11811.08,0,
23465,249.11202232290944,17.01327,,,,,,,,,,,0,0,0,0,0,0,12321.914,11205.209,12881.398,12046.466,
23466,735.5386257403434,17.013252,,,,,,,,,,,32805.28,0,29279.422,0,0,0,0,62808.16,60156.043,0,
23467,365.2108007136336,17.013393,,,,,,,,,,,0,5301.233,0,0,0,0,0,9773.056,0,0,
23468,344.1935102309542,17.013401,,,,,,,,,,,0,0,0,0,52837.39,0,88110.67,0,0,0,
23469,768.5653526019581,17.013504,,,,,,,,,,,6778.1045,0,5702.532,0,0,0,11242.307,0,12211.37,0,
23470,449.3091118349507,17.013588,,,,,,,,,,,0,0,0,0,6857.848,9252.438,0,10121.16,0,11492.735,
23471,798.534080619228,17.013565,,,,,,,,,,,0,0,0,0,0,0,8950.339,0,9001.134,0,
23472,362.2039713394908,17.013851,,,,,,,,,,,208182.75,0,0,0,0,0,0,355246.84,339985.72,0,
23473,489.32016982917065,17.01386,,,,,,,,,,,0,0,0,0,5281.6987,0,0,0,10736.684,9344.826,
23474,517.3723091172847,17.013912,,,,,,,,,,,0,14862.611,0,0,0,18565.564,20055.736,24131.361,23831.717,26373.164,
23475,412.25612125221477,17.01396,,,,,,,,,,,37976.547,0,0,0,0,0,0,65650.81,0,64649.133,
23476,597.4339711122541,17.013948,,,,,,,,,,,80310.33,66409.7,0,0,0,0,132065.48,126189.67,0,115477.72,
23477,457.3675001075643,17.013968,,,,,,,,,,,32525.61,26807.0,29161.188,41098.08,25952.725,35029.79,50619.805,48972.848,47495.91,49410.113,
23478,702.5161042355201,17.014164,,,,,,,,,,,0,16815.607,0,0,0,0,29488.215,0,0,0,
23479,423.3618664431356,17.014313,,,,,,,,,,,11968.52,11057.522,12489.822,0,9610.853,13383.799,15855.142,18245.432,19605.242,18988.793,
23480,671.4282741180515,17.014307,,,,,,,,,,,4216.1226,0,0,0,0,0,8756.959,0,0,10051.952,
23481,488.4097877434618,17.014627,,,,,,,,,,,0,8966.35,0,0,0,0,16309.657,14740.481,14310.404,14347.547,
23482,441.3727523908281,17.014671,,,,,,,,,,,0,7252.1387,9611.237,7345.44,6991.5327,0,11526.46,0,12863.065,0,
23483,899.7316711391219,17.014748,,,,,,,,,,,0,0,0,0,0,8306.297,0,0,11945.61,0,
23484,415.24766664495326,17.014881,,,,,,,,,,,0,0,6380.7217,0,0,7437.885,0,0,10852.909,9849.68,
23485,804.6057946657987,17.015127,,,,,,,,,,,7594.6104,7668.557,9351.884,0,8774.539,12883.727,0,18151.363,18192.955,17810.842,
23486,785.5709684421188,17.015263,,,,,,,,,,,26912.012,23501.752,24925.76,0,22575.473,29477.793,42368.086,0,50088.55,52590.957,
23487,364.320675169106,17.015345,,,,,,,,,,,4310.798,0,4158.202,0,0,0,0,0,6176.048,0,
23488,985.274786479297,17.015383,,,,,,,,,,,12410.33,10257.386,9473.379,41302.645,12993.433,0,0,0,0,0,
23489,749.5530349450524,17.015451,,,,,,,,,,,0,9013.716,0,0,0,0,0,20186.707,16606.277,0,
23490,310.16466443987673,17.015532,,,,,,,,,,,26588.361,23791.846,26543.559,32419.496,24543.094,27758.93,35793.6,36878.734,34086.37,38749.906,
23491,253.17975655882069,17.015541,,,,,,,,,,,35171.688,29969.01,35079.83,38135.242,28951.73,37298.008,56893.598,59348.062,52792.402,51247.54,
23492,322.27385519660163,17.015545,,,,,,,,,,,38048.95,39504.55,47215.07,56093.266,40972.195,50967.453,66077.66,69577.1,63440.96,65873.6,
23493,390.3363799239886,17.01554,,,,,,,,,,,51966.402,54783.05,66089.47,84040.98,56675.457,71488.93,90398.62,92782.29,93358.47,94002.945,
23494,787.606608826167,17.015535,,,,,,,,,,,123858.02,97669.945,0,0,0,132972.52,0,0,0,0,
23495,399.25277731943896,17.015629,,,,,,,,,,,8153.023,0,6607.545,14810.599,8738.472,0,13355.242,11838.16,11638.257,16291.159,
23496,494.3113062022329,17.015718,,,,,,,,,,,15115.986,5853.3184,11963.583,0,13817.144,14456.683,19669.086,20160.744,21680.629,0,
23497,461.3088168789491,17.015778,,,,,,,,,,,88615.914,84486.03,0,0,96831.75,0,149228.62,0,0,0,
23498,630.3997652648663,17.015816,,,,,,,,,,,9701.49,8713.528,12368.199,16114.404,0,0,18850.473,18348.014,21124.207,17687.803,
23499,844.676357391623,17.015919,,,,,,,,,,,3715.4434,0,0,0,0,0,0,0,0,0,
23500,862.6500369806361,17.016146,,,,,,,,,,,13683.019,0,12214.047,22540.615,0,19384.887,28844.727,29604.193,28875.83,0,
23501,827.673412624662,17.016262,,,,,,,,,,,0,0,77404.836,0,83811.69,108000.984,0,149593.36,175099.3,0,
23502,276.13101718556635,17.016382,,,,,,,,,,,0,0,0,14610.335,8441.559,0,14146.378,12454.815,14280.387,13721.565,
23503,545.3651909499483,17.016432,,,,,,,,,,,12222.176,0,0,0,0,0,19159.324,21707.596,20313.385,0,
23504,583.3951398117749,17.016476,,,,,,,,,,,5298.49,4467.1074,0,0,0,0,10735.109,0,8286.923,9597.738,
23505,535.3029612637423,17.016531,,,,,,,,,,,10146.979,0,10332.711,14443.164,0,12539.269,16692.838,18351.125,16308.706,17615.81,
23506,599.413741354086,17.016577,,,,,,,,,,,21902.568,18844.697,22115.857,0,0,0,38653.15,40776.977,39710.223,33897.3,
23507,721.5580195699155,17.016571,,,,,,,,,,,17074.137,17553.613,17903.232,0,14557.639,0,29701.06,28336.453,29311.115,0,
23508,736.5431243962665,17.016588,,,,,,,,,,,0,10878.8,11065.567,0,10523.701,0,23755.572,20325.002,20104.086,0,
23509,770.579994177172,17.016647,,,,,,,,,,,0,12922.676,12986.884,0,0,0,24424.115,30172.686,32387.248,24287.773,
23510,393.2463276848374,17.016716,,,,,,,,,,,58533.934,55356.082,0,0,0,0,92854.6,97797.29,0,0,
23511,661.405525438869,17.01671,,,,,,,,,,,0,14304.767,16781.43,23463.43,12383.68,22104.594,28631.135,28778.928,0,0,
23512,353.1954520470866,17.016806,,,,,,,,,,,4766.325,0,4958.7485,0,4788.766,0,0,0,7094.0947,7538.664,
23513,797.6351631596177,17.016825,,,,,,,,,,,0,21815.035,18101.281,0,0,0,0,0,0,41013.92,
23514,315.2681113442974,17.016882,,,,,,,,,,,0,0,4415.9043,0,0,0,0,7463.0835,0,0,
23515,861.6423296061699,17.016905,,,,,,,,,,,0,29005.193,33399.582,0,0,0,0,0,67357.08,0,
23516,870.69650095303,17.01693,,,,,,,,,,,5395.311,0,0,6655.1113,8261.952,6480.9175,13563.596,9615.962,0,0,
23517,378.22736635216097,17.017113,,,,,,,,,,,52100.68,50486.402,58786.156,67340.33,49624.902,64777.27,80074.72,85301.26,90944.19,93130.75,
23518,279.23167802588193,17.01713,,,,,,,,,,,24678.826,17786.105,27573.377,46802.797,23322.08,31073.78,45468.723,50359.645,42680.53,46607.4,
23519,495.31056487782655,17.017117,,,,,,,,,,,33052.156,31688.94,35458.195,52736.17,34162.523,40521.074,56849.953,61204.355,56472.77,53967.17,
23520,355.2992834813032,17.017132,,,,,,,,,,,26173.785,26562.281,33396.8,39950.598,30389.084,32704.676,42012.87,44002.965,43813.66,42923.28,
23521,664.4931656345836,17.017105,,,,,,,,,,,133963.77,114667.91,121203.87,219751.33,132707.64,156133.52,234576.7,212375.1,230149.52,228162.8,
23522,590.4050148234863,17.017113,,,,,,,,,,,13819.292,15212.366,17474.984,26758.379,15354.103,20311.994,30402.902,29984.523,30373.58,35225.4,
23523,732.5556434797342,17.017105,,,,,,,,,,,96421.734,79994.56,84120.56,171084.06,90749.29,109929.32,156406.0,141961.73,173545.75,162900.28,
23524,405.29964355116897,17.017149,,,,,,,,,,,4915.7036,5948.9946,5985.861,10164.992,0,0,8464.708,0,12306.924,6266.1562,
23525,698.4622688898337,17.017124,,,,,,,,,,,9254.131,9800.51,8876.835,14339.486,9014.79,10767.993,18681.299,16678.541,13203.723,14664.225,
23526,658.4673713167133,17.01716,,,,,,,,,,,22433.834,18098.604,23090.783,35219.55,21842.258,23700.36,42676.87,39019.785,43748.438,46779.32,
23527,501.4492319715385,17.01724,,,,,,,,,,,0,0,0,0,0,9998.405,0,17101.07,16671.496,0,
23528,719.543631820163,17.017448,,,,,,,,,,,113322.92,0,0,0,0,0,0,0,0,209550.7,
23529,361.2336067867361,17.017544,,,,,,,,,,,5815.5767,0,6657.8535,0,5950.8457,0,0,10935.152,11102.291,0,
23530,484.42319368523664,17.017557,,,,,,,,,,,14432.717,15322.524,0,26671.94,0,16759.424,29544.443,29709.238,0,29008.443,
23531,236.20072552588616,17.017668,,,,,,,,,,,10181.162,7928.8657,11078.606,0,10245.749,10877.931,14993.665,19697.1,0,18450.848,
23532,514.3253138163107,17.017696,,,,,,,,,,,0,20708.393,0,0,21825.97,0,41919.234,43411.94,0,38656.723,
23533,508.2906773663661,17.017756,,,,,,,,,,,0,0,0,23718.586,14955.229,15239.293,23052.023,26303.627,26600.621,21756.154,
23534,527.4651245312505,17.017952,,,,,,,,,,,0,0,4871.6865,0,0,0,0,11061.96,8518.076,7693.1226,
23535,205.0859490654597,17.018064,,,,,,,,,,,8231.003,6778.2393,0,0,0,0,0,0,0,0,
23536,898.7275236226895,17.018003,,,,,,,,,,,0,8625.176,7940.0107,0,0,13342.075,16781.084,13577.869,18331.73,15914.666,
23537,653.4964363311357,17.01819,,,,,,,,,,,0,20016.861,18153.697,0,0,0,0,34095.027,29812.979,0,
23538,363.20650387960643,17.018341,,,,,,,,,,,24967.84,0,25971.547,0,0,0,38293.168,38499.938,0,0,
23539,659.4708300685538,17.018421,,,,,,,,,,,8851.217,8181.625,0,0,0,0,0,0,0,17627.79,
23540,981.2783171918521,17.018475,,,,,,,,,,,0,0,0,297421.12,104418.22,113514.555,0,0,0,0,
23541,408.25889912042567,17.018555,,,,,,,,,,,0,0,8031.984,0,11920.166,9004.717,0,0,0,0,
23542,525.2809901748225,17.01858,,,,,,,,,,,6273.9272,8044.7095,0,0,6878.605,8469.586,12319.175,9078.962,0,11911.887,
23543,834.5857985602516,17.01856,,,,,,,,,,,8623.652,0,8783.795,14203.865,9837.327,12219.869,17998.863,19759.914,17318.908,18710.234,
23544,207.1743551750525,17.018627,,,,,,,,,,,0,0,5032.177,0,0,10389.951,0,0,0,0,
23545,447.29327515163374,17.018612,,,,,,,,,,,63081.137,56290.758,64058.4,0,0,76749.484,0,0,104921.63,99474.625,
23546,426.24850526487705,17.018635,,,,,,,,,,,0,10097.998,8816.61,15578.49,12187.878,14055.62,17384.045,0,18086.025,13247.287,
23547,813.6585367102333,17.018627,,,,,,,,,,,0,0,249597.34,0,0,341348.44,0,0,0,0,
23548,251.127718496449,17.018698,,,,,,,,,,,22484.227,21234.016,22194.479,36859.043,24091.9,26437.256,38814.406,37972.777,36526.066,36338.945,
23549,377.1957435196028,17.018686,,,,,,,,,,,58575.72,51870.266,65670.78,93743.84,61986.875,71445.766,109182.03,117912.18,110373.17,112774.46,
23550,324.18033363437866,17.018692,,,,,,,,,,,93543.445,84606.25,92699.875,128315.73,97769.914,109281.41,134155.84,130451.17,133787.62,125516.22,
23551,415.3568707159904,17.01869,,,,,,,,,,,45657.84,42165.59,45389.105,74068.336,43142.445,58084.91,82511.164,77310.24,80735.33,84106.48,
23552,293.13808839212624,17.018707,,,,,,,,,,,412004.8,382930.66,425646.9,572952.1,405562.84,483261.38,622193.75,657256.6,625505.9,596868.56,
23553,359.18536341567005,17.018703,,,,,,,,,,,28425.523,25065.438,29843.36,41637.02,26823.654,31941.395,44363.57,46432.992,43639.645,44317.992,
23554,458.3989921376954,17.018696,,,,,,,,,,,36401.625,33688.49,38069.883,50741.957,34853.555,46667.504,58276.457,68375.35,54998.75,57196.89,
23555,607.3588224787547,17.018688,,,,,,,,,,,14463.1875,13624.536,13760.235,16083.347,15213.686,16401.49,22369.404,19561.504,22134.299,16157.647,
23556,666.4722756119518,17.018682,,,,,,,,,,,57204.785,53028.812,64613.105,93996.48,58253.234,75074.01,115389.18,111628.37,114519.164,105589.99,
23557,576.3529575534678,17.018703,,,,,,,,,,,10954.374,11937.087,14945.332,18561.006,14505.362,14015.812,18957.852,19785.545,23228.928,21493.65,
23558,446.28983771672483,17.018717,,,,,,,,,,,215877.55,205971.03,229684.14,302033.9,196777.83,253752.86,359899.6,371508.75,361476.62,360133.53,
23559,565.3886242483355,17.018707,,,,,,,,,,,141249.95,126965.055,139264.48,229709.5,133459.97,170860.64,256578.84,252254.05,256299.55,250132.5,
23560,516.3695475240303,17.018713,,,,,,,,,,,47714.445,44069.008,46888.57,57146.07,42455.914,54380.473,66533.03,70270.234,69985.07,76152.65,
23561,717.5082507741453,17.018698,,,,,,,,,,,49837.793,44283.207,46732.582,87297.12,44465.184,60934.125,100430.766,91445.586,98669.25,96415.17,
23562,650.4772651548349,17.018711,,,,,,,,,,,246688.12,221895.69,243156.3,389515.6,219926.73,294978.03,430858.62,441609.38,432534.78,440401.6,
23563,468.29548235484833,17.018738,,,,,,,,,,,14018.126,11573.9,11255.969,18177.23,11704.132,12816.162,25143.455,19370.629,19076.334,19218.371,
23564,800.6181589723404,17.018705,,,,,,,,,,,91341.92,79717.695,73710.83,156812.75,85845.27,99682.52,149794.75,147616.28,152068.84,147318.17,
23565,812.6546521663104,17.018711,,,,,,,,,,,506811.97,398117.03,411007.44,924828.9,374918.1,565744.44,953444.7,862270.56,950167.7,1072988.1,
23566,389.30478464541073,17.018755,,,,,,,,,,,41420.445,41270.348,47442.957,63668.75,42324.902,53652.605,69357.65,77297.09,68704.65,66713.13,
23567,615.4405456630253,17.018744,,,,,,,,,,,17142.113,15796.259,17670.988,35744.215,16624.861,25230.371,32368.709,36013.797,38149.883,33944.582,
23568,860.6388701831793,17.018723,,,,,,,,,,,56691.75,51066.004,55143.59,114460.34,52555.71,72598.734,116776.77,107499.586,115511.086,114518.234,
23569,315.1947963713329,17.01878,,,,,,,,,,,0,0,0,0,1847.7507,0,0,0,0,0,
23570,597.6007831062473,17.01878,,,,,,,,,,,0,0,0,0,5688.765,0,0,0,0,0,
23571,466.4124289567214,17.018879,,,,,,,,,,,13208.582,0,11770.311,0,0,15162.625,0,20217.623,0,0,
23572,801.6216141669366,17.018913,,,,,,,,,,,0,0,0,0,48291.297,0,0,0,0,89888.63,
