feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_0.mzML:area
24673,22.289,853.72559,853.72556,0.0351400982277538,C53H98O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_16:1_18:1,TG 16:0_16:1(6)_18:1(9),0.5594999999999999,0.5105849999999919,0.10506862229097025,0.10506862229097025,All,Some,318357.4964639321,336522.423288749,289153.14401622716,235806.8704993507
24673,22.289,853.72559,853.72556,0.0351400982277538,C53H98O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_16:1_18:1,TG 16:0_16:1(6)_18:1(6),0.32099999999999795,0.7041949999999986,0.06411829063277813,0.06411829063277813,All,Some,161143.9179632249,271313.9260424863,202449.29006085193,219579.74265139888
24718,22.298,850.7761,850.78582,11.424732019983631,C53H100O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:0_18:1,TG 14:0_18:0_18:1(6),0.15800000000000125,0.9031700000001592,0.34622015262803596,0.34622015262803596,All,All,3568042.4528301884,3028997.5399753996,3144337.9269023365,2937381.1581676747
24718,22.298,850.7761,850.78582,11.424732019983631,C53H100O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:0_18:1,TG 14:0_18:0_18:1(9),0.5009999999999977,0.48722500000002356,0.033876755548079784,0.033876755548079784,All,Some,4331957.547169811,3821002.4600246004,5185662.073097663,5212618.841832325
24751,22.306,912.80205,912.83785,39.21835625023078,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(11)_18:2(6,9)_18:2(6,9)",0.20700000000000074,0.5096700000000283,0.3808053677427956,0.3808053677427956,Some,Some,0.0,0.0,4509.483624673498,0.0
24751,22.306,912.80205,912.83785,39.21835625023078,C59H106O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(11)_18:2(9,12)_18:2(9,12)",0.1974999999999998,0.29092249999999353,0.33400427072575556,0.33400427072575556,Some,Some,0.0,0.0,27615.672091621458,0.0
24751,22.306,912.80205,912.83785,39.21835625023078,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(11)_18:2(6,9)_18:2(9,12)",0.42100000000000054,0.5100000000000099,0.2646864583749137,0.2646864583749137,Some,Some,0.0,0.0,7137.773759292748,0.0
24751,22.306,912.80205,912.83785,39.21835625023078,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(13)_18:2(6,9)_18:2(6,9)",0.3403333333333336,0.34871000000002067,0.24506037494765298,0.24506037494765298,All,Some,0.0,0.0,10893.952180028129,0.0
24751,22.306,912.80205,912.83785,39.21835625023078,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(13)_18:2(6,9)_18:2(9,12)",0.3490000000000002,0.3843999999999994,0.22339364575347442,0.22339364575347442,Some,Some,0.0,0.0,31113.160538476997,0.0
24751,22.306,912.80205,912.83785,39.21835625023078,C59H106O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(13)_18:2(9,12)_18:2(9,12)",0.3496666666666665,0.34416833333333824,0.14735439838837652,0.14735439838837652,All,Some,0.0,0.0,21729.957805907172,0.0
24779,22.31,822.75384,822.75452,0.8264919650498762,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_18:1,TG 14:0_16:0_18:1(11),0.4319999999999986,0.5173549999999523,0.032154076786610065,0.032154076786610065,All,Some,25500000.0,24600000.0,25700000.0,26300000.0
24781,22.31,827.71073,827.70991,0.9906852510392947,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_16:0_16:1,TG 16:0_16:0_16:1(6),0.5229999999999997,0.09053500000004533,0.44431954364026294,0.44431954364026294,All,All,526940.8740359896,758000.0,288183.5564053537,190463.86630532975
24781,22.31,827.71073,827.70991,0.9906852510392947,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_16:0_16:1,TG 16:0_16:0_16:1(7),0.6020000000000003,0.07931500000000824,0.439885418839183,0.439885418839183,All,All,213059.12596401028,0.0,351816.4435946463,558536.1336946703
24782,22.31,836.76894,836.80655,44.944676878989995,C53H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:1,TG O-16:0_16:0_18:1(11),0.5280000000000022,0.4887399999999502,0.12486997250139704,0.12486997250139704,All,All,299541.44973968767,284732.23022862733,322091.8496088822,409755.85857761087
24782,22.31,836.76894,836.80655,44.944676878989995,C53H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:1,TG O-16:0_16:0_18:1(6),0.42600000000000193,0.4524600000000305,0.05364995307797885,0.05364995307797885,All,Some,93426.11133360033,81971.3548616671,104643.78837580958,98351.02474075284
24782,22.31,836.76894,836.80655,44.944676878989995,C53H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:1,TG O-16:0_16:0_18:1(9),0.5110000000000028,0.44601500000004535,0.02143767101602744,0.02143767101602744,All,Some,88032.43892671206,76296.41490970553,63264.362015308274,80893.11668163631
24901,22.361,680.50906,680.44971,87.22172870056026,C34H63O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 10:0_18:2,"PG 10:0_18:2(9,12)",0.17849999999999788,0.5188024999999641,0.18743127946946594,0.18743127946946594,All,Some,790000.0,1110000.0,942000.0,974000.0
24915,22.361,792.67035,792.70757,46.953001849152955,C49H90O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(11)_18:1(11),0.4469999999999992,0.44923,0.3509700741489916,0.3509700741489916,All,Some,268969.154641619,353023.9099859353,299276.1229314421,0.0
24915,22.361,792.67035,792.70757,46.953001849152955,C49H90O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(11)_18:1(9),0.4624999999999986,0.5012724999999989,0.2586415645197849,0.2586415645197849,All,Some,1337879.8384149654,1386108.3336288102,1056878.486997636,0.0
24915,22.361,792.67035,792.70757,46.953001849152955,C49H90O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(11)_18:1(6),0.238999999999999,0.65949999999998,0.1754850370744958,0.1754850370744958,All,Some,1314059.5441511024,984610.3842380835,1418265.0906225375,0.0
24915,22.361,792.67035,792.70757,46.953001849152955,C49H90O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(9)_18:1(9),0.477999999999998,0.5533149999999978,0.16631305489057813,0.16631305489057813,All,Some,2114001.07328283,1664670.8978950228,1876591.3317572891,0.0
24915,22.361,792.67035,792.70757,46.953001849152955,C49H90O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(6)_18:1(9),0.2544999999999984,0.7115424999999789,0.08315652744528906,0.08315652744528906,All,Some,1045090.3895094834,631586.4742521481,1118988.9676910953,0.0
24925,22.364,790.65527,790.69192,46.35180792034492,C49H88O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(9)_18:2(9,12)",0.3620000000000001,0.7401075000000219,0.6347199487219972,0.6347199487219972,Some,Some,1989960.891356723,2315837.7446094905,1654230.5012152218,1367092.9825438904
24925,22.364,790.65527,790.69192,46.35180792034492,C49H88O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(9)_18:2(6,9)",0.019999999999999574,0.9211050000000114,0.4358100233099722,0.4358100233099722,Some,Some,1928187.588011132,1599193.1392968616,2148821.319917739,2425805.0317611163
24925,22.364,790.65527,790.69192,46.35180792034492,C49H88O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(11)_18:2(9,12)",0.409999999999999,0.8199050000000057,0.35749914776576336,0.35749914776576336,All,Some,1771879.6174560697,1961080.1907342314,1450046.739296701,1094330.5156804882
24925,22.364,790.65527,790.69192,46.35180792034492,C49H88O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(6)_18:2(9,12)",0.2723333333333322,0.6561700000000315,0.2778766247113407,0.2778766247113407,All,Some,1710106.3141104784,1301211.3652775376,1957523.3271580809,2153042.564897714
24925,22.364,790.65527,790.69192,46.35180792034492,C49H88O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(11)_18:2(6,9)",0.20466666666666455,0.9293349999999995,0.22489253082441332,0.22489253082441332,All,Some,115863.36000640687,200562.6540465377,150493.0570899264,152315.8105336868
24925,22.364,790.65527,790.69192,46.35180792034492,C49H88O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(6)_18:2(6,9)",0.06349999999999767,0.6745400000000643,0.2179050116549861,0.2179050116549861,Some,Some,1694002.2290591903,1342114.906035342,1998885.0553223314,2177413.0945831044
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(11)_18:1(11)_18:2(9,12)",0.6609999999999996,0.2935449999999662,0.7184916260807152,0.7184916260807152,Some,Some,2265739.720078832,2426648.0629145075,2442088.2549587702,2151587.5500486065
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(11)_18:1(11)_18:2(6,9)",0.6155000000000008,0.5071500000000242,0.709068130537261,0.709068130537261,Some,Some,2220658.3826034674,2384028.5579676,2516820.0197395654,2061429.206966436
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(11)_18:1(9)_18:2(6,9)",0.7805000000000017,0.7025100000000464,0.6984160688303638,0.6984160688303638,Some,Some,3439867.0541470423,3422878.9910484543,3076396.892610399,2941820.03921504
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(11)_18:1(9)_18:2(9,12)",0.5573333333333323,0.22446166666664644,0.6940102134619129,0.6940102134619129,Some,Some,3302207.970070482,3493023.592940239,3432193.0020057946,3086217.066780906
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(9)_18:1(9)_18:2(6,9)",0.4800000000000004,0.5046350000000643,0.6723062615607134,0.6723062615607134,Some,Some,3381100.3106523706,2715217.627659189,2981979.6873507597,2489232.3408742645
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(9)_18:1(9)_18:2(9,12)",0.4604999999999979,0.08185999999997762,0.6681003204359648,0.6681003204359648,Some,Some,2933507.031432675,3464166.6364657707,3151128.6573911943,3006116.228106309
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(6)_18:1(6)_18:2(9,12)",0.6073333333333318,0.08031333333330319,0.6656172172492697,0.6656172172492697,Some,Some,1331912.015231987,1395344.8338346682,1226694.5779872013,1281972.6153795454
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(11)_18:1(6)_18:2(6,9)",0.38599999999999923,0.6293333333333445,0.6232183916910735,0.6232183916910735,Some,Some,2577686.474930688,2122540.1369912657,1738516.0304371363,1965882.9150944948
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(11)_18:1(6)_18:2(9,12)",0.5191428571428561,0.3256428571428387,0.6134970904886199,0.6134970904886199,All,All,989776.8647493069,1019316.4933135216,812571.2375433794,980606.6797383466
24932,22.364,900.80038,900.80147,1.210033549319695,C57H102O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_18:2,"TG 18:1(6)_18:1(9)_18:2(6,9)",0.4344999999999999,0.6857875000000604,0.6113964187040307,0.6113964187040307,Some,Some,1657544.1761031498,2056835.0668647848,1521611.6399758032,1835135.3577960485
25024,22.381,766.65461,766.69192,48.66361445407434,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(11),0.48499999999999943,0.5097749999999905,0.31623213229507807,0.31623213229507807,All,Some,16558600.823045267,16086113.886113886,7806409.736308316,8789931.350114416
25024,22.381,766.65461,766.69192,48.66361445407434,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(9),0.09199999999999875,0.90331000000009,0.3107647654048912,0.3107647654048912,All,Some,12141399.176954733,12113886.113886114,21393590.263691682,20310068.649885584
25025,22.381,822.68154,822.75452,88.7020347210197,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_18:1,TG 14:0_16:0_18:1(6),0.15600000000000236,0.802485000000047,0.10752620877828142,0.10752620877828142,All,Some,0.0,999811.1227701994,895647.2153582969,959988.0975996826
25025,22.381,822.68154,822.75452,88.7020347210197,C51H96O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_18:1,TG 14:0_16:0_18:1(11),0.5829999999999984,0.5320900000000393,0.031815626942091696,0.031815626942091696,All,Some,1490000.0,420188.8772298007,624352.7846417031,750011.9024003174
25041,22.384,764.63938,764.67627,48.24263737134789,C47H86O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:2,"TG 10:0_16:0_18:2(9,12)",0.06400000000000006,0.6303233333333083,0.20512338040117542,0.20512338040117542,All,Some,26800000.0,26600000.0,28300000.0,27200000.0
25073,22.387,888.80041,888.83785,42.12241861656414,C57H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:2,"TG O-18:0_18:1(9)_18:2(6,9)",0.5180000000000007,0.4791850000000295,0.22040005679337205,0.22040005679337205,Some,Some,419944.20700631244,724712.6643847955,371165.54054054053,398870.24232040154
25073,22.387,888.80041,888.83785,42.12241861656414,C57H106O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:2,"TG O-18:0_18:1(11)_18:2(9,12)",0.4759999999999991,0.5273199999999463,0.20341868302869415,0.20341868302869415,All,Some,555548.1840453497,236137.63285894433,438231.98198198207,598163.4744829275
25073,22.387,888.80041,888.83785,42.12241861656414,C57H106O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:2,"TG O-18:0_18:1(11)_18:2(6,9)",0.2839999999999989,0.7654300000000376,0.17317306143804362,0.17317306143804362,All,Some,436996.92423239915,613957.8454332553,320442.00450450456,331614.8574225922
25073,22.387,888.80041,888.83785,42.12241861656414,C57H106O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:2,"TG O-18:0_18:1(6)_18:2(6,9)",0.27500000000000036,0.7065725000000782,0.1545584847375729,0.1545584847375729,Some,Some,672175.3008708714,359012.7904882004,510988.17567567574,649648.910782034
25073,22.387,888.80041,888.83785,42.12241861656414,C57H106O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:2,"TG O-18:0_18:1(6)_18:2(9,12)",0.42079999999999984,0.42037799999998243,0.14825533460313148,0.14825533460313148,All,Some,199389.31707229838,386179.06683480454,221052.92792792793,194793.32395055683
25073,22.387,888.80041,888.83785,42.12241861656414,C57H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:2,"TG O-18:0_18:1(9)_18:2(9,12)",0.5279999999999987,0.5065524999999695,0.1342038240472251,0.1342038240472251,Some,Some,405946.0667727687,0.0,288119.3693693694,476909.19104148814
25101,22.39,879.74063,879.74121,0.6592847912780733,C55H100O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(9)_18:2(9,12)",0.44266666666666765,0.14134999999995065,0.1721639227950336,0.1721639227950336,Some,Some,356084.48734565795,476286.80086551706,244538.07106598985,645320.8967088875
25101,22.39,879.74063,879.74121,0.6592847912780733,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(11)_18:2(9,12)",0.39199999999999946,0.10803499999997257,0.14219146683178818,0.14219146683178818,All,Some,1592157.0366327853,645783.883024064,1586429.7800338408,1144268.3767025282
25101,22.39,879.74063,879.74121,0.6592847912780733,C55H100O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(6)_18:2(9,12)",0.4599999999999994,0.30479399999999257,0.1142311941829415,0.1142311941829415,All,Some,524877.2085408282,1140037.374598387,513617.5972927242,985987.5987068736
25101,22.39,879.74063,879.74121,0.6592847912780733,C55H100O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(9)_18:2(6,9)",0.32399999999999807,0.5459800000000428,0.013336868664825694,0.013336868664825694,Some,Some,1818925.2336448594,1309534.456756934,1855509.306260575,1584259.8971858604
25101,22.39,879.74063,879.74121,0.6592847912780733,C55H100O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(6)_18:2(6,9)",0.6084999999999994,0.5260050000000547,0.01183838950453806,0.01183838950453806,Some,Some,287222.0137799304,476286.80086551706,244538.07106598985,466710.47750278236
25101,22.39,879.74063,879.74121,0.6592847912780733,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(11)_18:2(6,9)",0.43049999999999855,0.49286000000006425,0.011240863607649382,0.011240863607649382,All,Some,610734.0200559383,1122070.6838895811,735367.1742808799,653452.7531930681
25117,22.393,874.78512,874.78582,0.8001958695877952,C55H100O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(9)_18:2(9,12)",0.3099999999999999,0.6701733333333095,0.6926193355918824,0.6926193355918824,Some,Some,28917884.130982365,30838598.5066054,32514086.3965656,35154639.175257735
25117,22.393,874.78512,874.78582,0.8001958695877952,C55H100O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(9)_18:2(6,9)",0.5,0.4918749999999932,0.6853993019090173,0.6853993019090173,Some,Some,35492191.435768254,30516944.284893744,36638475.98604776,36360824.74226805
25117,22.393,874.78512,874.78582,0.8001958695877952,C55H100O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(6)_18:2(9,12)",0.12599999999999908,0.9397120000000314,0.6462881759355457,0.6462881759355457,All,Some,16349622.16624685,17626651.34979897,15767104.910115374,18041237.113402065
25117,22.393,874.78512,874.78582,0.8001958695877952,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(11)_18:2(9,12)",0.2159999999999993,0.7390425000000107,0.6084288322910342,0.6084288322910342,All,Some,31420654.911838796,26632969.557725444,28345156.96270459,29659793.81443299
25117,22.393,874.78512,874.78582,0.8001958695877952,C55H100O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(6)_18:2(6,9)",0.2179999999999982,0.7063575000000242,0.5295067728212037,0.5295067728212037,Some,Some,20194458.43828715,20666283.74497415,21459297.021733295,23917525.77319588
25117,22.393,874.78512,874.78582,0.8001958695877952,C55H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_18:2,"TG 16:0_18:1(11)_18:2(6,9)",0.46699999999999875,0.2995274999999822,0.4985688736738613,0.4985688736738613,All,Some,29625188.916876573,27718552.5560023,31275878.722833376,28865979.381443303
25228,22.415,862.78562,862.8222,42.395756622810694,C55H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_18:1,TG O-18:1(6)_16:0_18:1(6),0.3390000000000022,0.44923,0.40359698157324264,0.40359698157324264,All,Some,0.0,49954.04255319149,0.0,56648.47952993246
